mouse_lhb_region,mouse_gene,avg_log_expr,pct_expr,logFC_vs_other_lhb_regions
Hbx,Lrp8,0.39017475,0.22386709,0.17276564
Hbx,Arglu1,0.61094916,0.32317114,0.17172676
Hbx,Ndufs5,0.56729287,0.2613236,0.17170289
Hbx,Fgfr2,0.53931737,0.283972,0.17152888
Hbx,Selenom,0.46554443,0.22473817,0.17103988
Hbx,Sstr2,0.23831616,0.14024368,0.17055611
Hbx,Cnih3,0.2773983,0.1777,0.17024662
Hbx,Ndufb9,0.61201775,0.28658527,0.17024648
Hbx,Gm1673,0.51257336,0.24041755,0.17016095
Hbx,Atp6v1g1,0.4081246,0.21341416,0.17015168
Hbx,Vdac2,0.4373625,0.22299601,0.17003557
Hbx,Kcnn2,0.68551415,0.33013988,0.1699059
Hbx,Sdhb,0.35970443,0.19337939,0.16986842
Hbx,Ndufs7,0.45955157,0.22299601,0.16986206
Hbx,Acp1,0.43893838,0.23954648,0.16960627
Hbx,Pfdn5,0.71654874,0.32317114,0.169222
Hbx,Agbl4,1.332787,0.53571635,0.16922092
Hbx,Sub1,0.42401695,0.21776955,0.16903803
Hbx,Pfn2,0.41686735,0.21080093,0.16892609
Hbx,Cadm2,2.5974355,0.8022614,0.16890097
Hbx,Sorcs2,0.39236352,0.2160274,0.16886933
Hbx,Lrba,0.5914732,0.29878056,0.16883701
Hbx,Ndufb2,0.41844368,0.21689847,0.16873029
Hbx,Rheb,0.40404812,0.2160274,0.16673371
Hbx,Fam219a,0.46416503,0.2604525,0.16643581
Hbx,Nexmif,0.360276,0.200348,0.16636692
Hbx,Sumo1,0.4604627,0.24215971,0.16630346
Hbx,Eif4g3,0.67016965,0.34669062,0.16623288
Hbx,Ndufa12,0.47067142,0.23606217,0.16566375
Hbx,Rtn4,1.1397147,0.48693645,0.1656571
Hbx,Set,0.47260472,0.23954648,0.16565529
Hbx,Sfxn5,0.37651289,0.2195117,0.16557421
Hbx,Unc13b,0.35074687,0.19947693,0.16549692
Hbx,Paip2,0.53688926,0.27874544,0.16526556
Hbx,Prpf4b,0.51759624,0.28571418,0.16506898
Hbx,2010107E04Rik,0.4856034,0.22909355,0.1650393
Hbx,Cntnap5b,0.70949227,0.32578442,0.16487694
Hbx,Ptprr,0.486095,0.2630658,0.1648655
Hbx,Ndufs4,0.4210294,0.2386754,0.16484174
Hbx,Camk2n1,0.66057193,0.3048782,0.1645689
Hbx,Eda,0.2539133,0.14634122,0.16427046
Hbx,Npm1,0.5674437,0.27003452,0.16426632
Hbx,Gm12128,0.20124137,0.11585352,0.16388974
Hbx,Hspd1,0.3978422,0.21254309,0.16388687
Hbx,Ptov1,0.371786,0.20383231,0.16354106
Hbx,Cycs,0.40812927,0.19947693,0.16322938
Hbx,Eml5,0.75296056,0.37717885,0.16301024
Hbx,Sem1,0.41314337,0.2160274,0.16299325
Hbx,Ndufa2,0.52816784,0.24390186,0.16291666
Hbx,Lima1,0.21178679,0.13501722,0.16261145
Hbx,Hprt,0.36974257,0.20383231,0.16244686
Hbx,Nap1l1,0.56835735,0.29181182,0.16224363
Hbx,Vapa,0.46806663,0.24215971,0.1621812
Hbx,Olfm2,0.39876634,0.22909355,0.16216998
Hbx,Ank3,1.7108119,0.64895445,0.16208398
Hbx,Mrps14,0.2878984,0.16289169,0.16208115
Hbx,Rap2a,0.26267812,0.16550492,0.16173506
Hbx,Elfn1,0.3292419,0.18989508,0.16130438
Hbx,Sec61g,0.39202338,0.20557447,0.16096963
Hbx,Ankrd12,0.6864342,0.3510461,0.16050583
Hbx,Hecw2,0.74200404,0.35627264,0.15997851
Hbx,Snu13,0.32479537,0.17595784,0.15987131
Hbx,Ftl1,0.6266853,0.30052274,0.15929997
Hbx,Cdh9,0.3251315,0.17160246,0.1592018
Hbx,Prdx1,0.42521486,0.21864063,0.15873492
Hbx,Pura,0.5243531,0.2726478,0.15871596
Hbx,Tbc1d4,0.26841506,0.15679415,0.15859658
Hbx,Pcbd1,0.2030626,0.122822136,0.1584307
Hbx,Hnrnpa2b1,0.8679888,0.41986236,0.15838814
Hbx,Ddx17,0.6379233,0.33101097,0.15821955
Hbx,Gm45881,0.48712096,0.25435486,0.15817404
Hbx,Nsd1,0.5992081,0.31446022,0.15800303
Hbx,Dner,0.90668356,0.41812018,0.1579225
Hbx,Serf2,0.54335797,0.26742125,0.15774915
Hbx,Snca,0.42896166,0.23257786,0.15772295
Hbx,Sec62,0.75523144,0.35191718,0.15766352
Hbx,Sfr1,0.3318021,0.1811843,0.15757501
Hbx,Ndufb3,0.45150468,0.22473817,0.1574778
Hbx,Ndufb8,0.46338344,0.22996463,0.15722913
Hbx,Rufy3,0.5642603,0.29616728,0.1571903
Hbx,Tmlhe,0.24855419,0.1585363,0.1570732
Hbx,Swi5,0.40776095,0.21167201,0.15682563
Hbx,Sod1,0.42870596,0.22648032,0.15643859
Hbx,Syt13,0.44130033,0.24477294,0.15633482
Hbx,Nr4a3,0.20644641,0.1358883,0.1562052
Hbx,Cfl1,0.5169026,0.25871032,0.15613076
Hbx,Hspa1b,0.2647377,0.1358883,0.1559492
Hbx,Exoc4,0.77004975,0.37456557,0.15590584
Hbx,Son,0.7353895,0.36237028,0.15588063
Hbx,Stim1,0.3531574,0.20383231,0.15584297
Hbx,Dgkz,0.45717573,0.25348377,0.1557503
Hbx,Cdh22,0.28241304,0.17073138,0.15551664
Hbx,Psmb6,0.3118949,0.17247353,0.15498596
Hbx,Sf3b2,0.41313568,0.2273514,0.15480787
Hbx,Spag9,0.74864036,0.37543666,0.15469867
Hbx,Map1lc3a,0.43372872,0.21080093,0.15459436
Hbx,Kansl1,0.75723124,0.37543666,0.15447503
Hbx,Ndufb5,0.50674886,0.24041755,0.15427223
Hbx,Morf4l2,0.3928828,0.21515632,0.15400556
Hbx,Ube2ql1,0.20811239,0.13763045,0.15397683
Hbx,Tle4,0.34852812,0.200348,0.15386851
Hbx,2410015M20Rik,0.31356192,0.17073138,0.15377162
Hbx,Dync1i1,0.5705813,0.29616728,0.15368542
Hbx,Irx2,0.2683013,0.16724707,0.15347049
Hbx,Peg3,0.9971845,0.46864352,0.1534406
Hbx,Atp1b1,1.453922,0.56359035,0.15270436
Hbx,Psma7,0.3950127,0.20470339,0.15244874
Hbx,Spcs2,0.3935527,0.20557447,0.15221539
Hbx,Ptma,1.1062192,0.4599326,0.15196931
Hbx,Vstm2b,0.32574964,0.189024,0.15179564
Hbx,Ssh2,0.6383259,0.3179446,0.15175521
Hbx,Ndn,0.44189706,0.21254309,0.15172651
Hbx,Trp53i11,0.29934138,0.17421569,0.15152486
Hbx,Shtn1,0.5230483,0.2848431,0.15138373
Hbx,Luc7l2,1.1351418,0.51481086,0.15102476
Hbx,Park7,0.41435558,0.20992985,0.15088913
Hbx,Tmcc1,0.65830827,0.3379797,0.15070057
Hbx,Vdac3,0.3486,0.18292646,0.15069477
Hbx,Cox14,0.3350743,0.1811843,0.15058975
Hbx,Ubc,0.5215433,0.25871032,0.15039438
Hbx,Tubb5,0.3316655,0.17944215,0.14929822
Hbx,Scoc,0.49823934,0.24303079,0.14919582
Hbx,Lin28b,0.38922957,0.2160274,0.14892161
Hbx,Cend1,0.35301554,0.18292646,0.14877817
Hbx,Usp34,0.8160049,0.4041827,0.14876074
Hbx,Nbdy,0.28292885,0.17247353,0.14872935
Hbx,Cers4,0.436444,0.24912833,0.14861014
Hbx,Klhl7,0.41284162,0.23519109,0.14826891
Hbx,Purb,0.57946926,0.28919855,0.148182
Hbx,1700024B18Rik,0.21150394,0.13153291,0.14789945
Hbx,Uqcrfs1,0.3130657,0.1698603,0.14775723
Hbx,Ndfip2,0.46664295,0.25696814,0.14771459
Hbx,Arhgap5,0.63643867,0.3275266,0.14768863
Hbx,Cep170,0.44079828,0.24912833,0.14768732
Hbx,Ly6h,0.71174175,0.32491332,0.14752209
Hbx,Psmb1,0.37436903,0.200348,0.14732477
Hbx,Dtnb,0.45270035,0.24738617,0.14728823
Hbx,Fchsd2,0.56671596,0.29790947,0.14690897
Hbx,Nedd4l,0.7565066,0.3728234,0.14663732
Hbx,Jakmip2,0.63772994,0.33188206,0.14659563
Hbx,Selenow,0.70570076,0.32578442,0.14644086
Hbx,Cdc42,0.5615775,0.2831009,0.14607209
Hbx,Mtch1,0.5000576,0.2613236,0.146059
Hbx,Atp5c1,0.46590975,0.2386754,0.14589915
Hbx,Gucy1b1,0.3382387,0.1968637,0.14582974
Hbx,Sema3e,0.38455474,0.20121908,0.14546616
Hbx,Myo9a,0.7045701,0.35453045,0.14534312
Hbx,Snap25,1.343791,0.57752734,0.14530528
Hbx,Dnajb6,0.42590156,0.23170678,0.14525402
Hbx,Tceal9,0.30822575,0.17247353,0.14512926
Hbx,Top1,0.5049337,0.2717767,0.14478889
Hbx,Postn,0.14957088,0.06968643,0.14478616
Hbx,Aig1,0.6013682,0.31446022,0.1446217
Hbx,Ralgapa1,0.77492696,0.3815343,0.14449924
Hbx,Nop10,0.29323038,0.15940738,0.1444145
Hbx,Hsbp1,0.37385136,0.19773477,0.14432655
Hbx,Txn1,0.3063612,0.17334461,0.1443051
Hbx,Pacrg,0.38380197,0.21080093,0.1438038
Hbx,Atp1a1,0.4851272,0.2604525,0.14376062
Hbx,Nfat5,0.5842919,0.3048782,0.14355215
Hbx,Gpi1,0.5322788,0.27787435,0.14352617
Hbx,Cisd1,0.39945987,0.19599262,0.1431221
Hbx,Cfdp1,0.36021078,0.20296124,0.14295232
Hbx,Mdga2,1.8787072,0.67247313,0.14291644
Hbx,Cab39l,0.2809336,0.166376,0.14263338
Hbx,Cfap36,0.40631893,0.2308357,0.14258257
Hbx,Plk2,0.22228903,0.13850152,0.14256983
Hbx,Tcerg1,0.43136784,0.23780432,0.14255846
Hbx,Tmem255a,0.341783,0.1968637,0.14250451
Hbx,Selenof,0.4349171,0.2273514,0.14236864
Hbx,Dnaja1,0.5535672,0.26916343,0.14225441
Hbx,Ccdc187,0.16192977,0.10975598,0.14202796
Hbx,Nucks1,0.43867123,0.22996463,0.14197129
Hbx,Trappc6b,0.31951636,0.18031323,0.14183992
Hbx,B3gat1,0.44304904,0.23606217,0.14171118
Hbx,Pcdh19,0.3451827,0.18292646,0.1415405
Hbx,Rundc3a,0.40936348,0.2273514,0.14146355
Hbx,Pam16,0.29236028,0.16114953,0.14110638
Hbx,Slc25a3,0.6043385,0.293554,0.14108628
Hbx,Pkm,0.59524876,0.2822298,0.14088568
Hbx,Spop,0.5734852,0.3048782,0.1404857
Hbx,Cct7,0.32926738,0.18989508,0.14044914
Hbx,Bcas2,0.3231603,0.1811843,0.14012718
Hbx,Osbpl9,0.5484131,0.29790947,0.14011464
Hbx,Eif1b,0.34798416,0.1855397,0.13990901
Hbx,Amy1,0.5161344,0.26829234,0.13977763
Hbx,1110004F10Rik,0.33724153,0.18641077,0.1397063
Hbx,Ina,0.36854807,0.20383231,0.1395645
Hbx,Evi5,0.39893803,0.23519109,0.13949907
Hbx,Cldnd1,0.31445363,0.18379754,0.1394973
Hbx,Tnrc6b,0.7420473,0.3728234,0.13948238
Hbx,Mark1,0.33446807,0.19337939,0.13925187
Hbx,Zkscan16,0.23976529,0.16027845,0.13819544
Hbx,Ywhah,0.5097693,0.24215971,0.13808939
Hbx,Ptpro,0.29544875,0.17247353,0.13808142
Hbx,Irx1,0.20156313,0.13153291,0.13798997
Hbx,Ndufa6,0.40444466,0.20644554,0.13796067
Hbx,Gm45321,0.23368579,0.13327506,0.13780782
Hbx,Celf6,0.24822722,0.1585363,0.13737762
Hbx,Cdk17,0.38153535,0.22125386,0.1371936
Hbx,Btf3,0.37571514,0.19250831,0.13717726
Hbx,Dynlrb1,0.3693507,0.1968637,0.13709256
Hbx,Stk3,0.3429948,0.19163723,0.13701975
Hbx,Tbl1x,0.41735232,0.23257786,0.1369783
Hbx,Prune2,0.3502229,0.20905878,0.1368358
Hbx,Zfr,0.63475347,0.3275266,0.13682947
Hbx,Gm5441,0.21084328,0.13066183,0.13668412
Hbx,Cox6a1,0.5908089,0.29094073,0.13661724
Hbx,Odf2,0.3555376,0.21167201,0.13645047
Hbx,Mpped2,0.34919587,0.20121908,0.13640724
Hbx,AI314180,0.55084646,0.29616728,0.13636184
Hbx,Sf3b6,0.28824767,0.16463384,0.13623069
Hbx,Grik4,0.46609756,0.24303079,0.13613272
Hbx,Ubr5,0.59307444,0.31271803,0.1358372
Hbx,Rab18,0.2930943,0.17160246,0.13582121
Hbx,Dlg1,0.44420445,0.2499994,0.13569236
Hbx,Psmb2,0.33143032,0.19076616,0.13542482
Hbx,Gm15155,0.24946342,0.13153291,0.13538368
Hbx,Cnbp,0.36659113,0.20296124,0.13536635
Hbx,Tdp1,0.19738097,0.12543537,0.13528238
Hbx,Senp7,0.41271436,0.23780432,0.13493806
Hbx,Phf14,0.6047443,0.3266555,0.13481286
Hbx,AC154683.1,0.21296583,0.13763045,0.13473895
Hbx,Nr4a2,0.40797168,0.21689847,0.13467196
Hbx,Dennd1a,0.7520384,0.36411247,0.13465738
Hbx,Kcnk10,0.288596,0.17508677,0.13445792
Hbx,Brd8,0.3018274,0.18641077,0.13428767
Hbx,Gm21798,0.20141593,0.12369321,0.1342493
Hbx,Bicd1,0.6948516,0.3397219,0.13424528
Hbx,Gm44593,0.20753995,0.116724595,0.13408604
Hbx,Gm37240,0.26175478,0.15156768,0.1339409
Hbx,Hcfc1r1,0.30645904,0.16463384,0.1337874
Hbx,Vcp,0.40258288,0.22560924,0.13373831
Hbx,Ube2e3,0.37232417,0.21080093,0.13352159
Hbx,Gm48091,0.183952,0.11498244,0.13347231
Hbx,Nrn1,0.6329721,0.30226493,0.1334635
Hbx,Ndufs6,0.3571385,0.18815292,0.13332981
Hbx,Ndufa3,0.4248357,0.2160274,0.13332486
Hbx,Phactr1,0.68824685,0.3275266,0.13330549
Hbx,Nrsn2,0.40564284,0.21515632,0.13329217
Hbx,Baiap3,0.23193903,0.14459907,0.13315964
Hbx,Ica1,0.53231966,0.28832746,0.13299948
Hbx,Gm36975,0.23034602,0.13675937,0.13274336
Hbx,Gm2516,0.21768229,0.13327506,0.13255997
Hbx,Celf3,0.33280176,0.20296124,0.13255045
Hbx,Sdhaf4,0.20339146,0.1280486,0.13238758
Hbx,Miat,0.64166063,0.32142895,0.13228631
Hbx,Rhoa,0.37225187,0.2081877,0.13217247
Hbx,Wscd1,0.28837174,0.166376,0.13209215
Hbx,Mrpl23,0.26994038,0.15330984,0.13204105
Hbx,Pfn1,0.30623856,0.16811815,0.13203095
Hbx,Fis1,0.4158803,0.21515632,0.13195094
Hbx,Arfgef1,0.4450373,0.24825725,0.13177279
Hbx,Arhgef11,0.34425008,0.1968637,0.13165008
Hbx,D8Ertd738e,0.31204057,0.17247353,0.131545
Hbx,Mrpl52,0.2954744,0.16898923,0.1315405
Hbx,Ext1,0.4410383,0.23344894,0.13151866
Hbx,Hnrnpl,0.34009188,0.20209016,0.13127063
Hbx,Adam23,0.5475554,0.28571418,0.13125944
Hbx,AC154782.1,0.1846678,0.11324029,0.13103284
Hbx,Xpo7,0.35363284,0.20731662,0.13069314
Hbx,Dennd5b,0.46105912,0.25696814,0.13068536
Hbx,Eif2s2,0.40418422,0.21515632,0.13058221
Hbx,Cul3,0.42765027,0.24390186,0.13042256
Hbx,Zfand6,0.34977487,0.20644554,0.13032278
Hbx,Idh3b,0.31833768,0.18641077,0.13026012
Hbx,Msmo1,0.3278124,0.19163723,0.13024256
Hbx,Cetn3,0.28763098,0.1698603,0.13023686
Hbx,Psmb4,0.30590668,0.17160246,0.13006565
Hbx,Adamts12,0.13727486,0.08710797,0.12939677
Hbx,Greb1l,0.25877023,0.14895445,0.12921469
Hbx,Rbfox2,0.70822525,0.3614992,0.12906575
Hbx,Clk1,0.43766573,0.2465151,0.12903747
Hbx,Dynll2,0.75586224,0.35191718,0.12888181
Hbx,Tbcb,0.3001826,0.16898923,0.12851284
Hbx,Pomp,0.34211335,0.1855397,0.12842643
Hbx,Cox17,0.332015,0.17682892,0.12827052
Hbx,Chd9,0.6356196,0.33101097,0.12821871
Hbx,Prkar1b,0.41670468,0.23344894,0.12812984
Hbx,Psma3,0.4498112,0.24128863,0.12805456
Hbx,Ccdc136,0.409371,0.23693325,0.1280489
Hbx,Copg2,0.389492,0.2273514,0.12803605
Hbx,Dctn3,0.28069052,0.15505199,0.12792772
Hbx,Fxyd7,0.20499313,0.122822136,0.12772748
Hbx,Gabarap,0.36993045,0.19337939,0.12763707
Hbx,Sybu,0.5929809,0.30749148,0.12753949
Hbx,Sarnp,0.32778558,0.19512154,0.12710826
Hbx,Sh3gl2,0.64348114,0.3275266,0.12697607
Hbx,Akt3,0.83437693,0.3937296,0.1269275
Hbx,Adcyap1,0.24093586,0.14198583,0.12683587
Hbx,1810037I17Rik,0.35612965,0.18989508,0.1267842
Hbx,Zranb2,0.74690914,0.37717885,0.12675577
Hbx,Sh3bgrl3,0.29949093,0.166376,0.12667638
Hbx,Higd1a,0.32159722,0.17334461,0.12662563
Hbx,Rab2a,0.523479,0.2735189,0.1263831
Hbx,Tnpo1,0.31803772,0.18379754,0.12608932
Hbx,Chst8,0.24275619,0.15243876,0.12599224
Hbx,Tprgl,0.2696361,0.15330984,0.1258494
Hbx,Ndufa1,0.43717873,0.22212493,0.12565216
Hbx,Psmb5,0.29169095,0.16376276,0.12565036
Hbx,Dtna,0.7281935,0.36498356,0.12561435
Hbx,Clcn3,0.5319286,0.283972,0.12560678
Hbx,Acly,0.27625933,0.16550492,0.12555629
Hbx,Magi3,0.46192914,0.2499994,0.12535927
Hbx,Wac,0.47939265,0.2621947,0.12531483
Hbx,Ndufb6,0.2876511,0.15766522,0.1251927
Hbx,Uqcrc2,0.31048766,0.17944215,0.12519202
Hbx,Celf5,0.42730352,0.24477294,0.12509036
Hbx,Srebf2,0.35653508,0.20470339,0.12500097
Hbx,Atox1,0.27393472,0.15679415,0.12476301
Hbx,Ssu72,0.27187756,0.166376,0.12443447
Hbx,Hypk,0.22334842,0.13675937,0.124345124
Hbx,Aff4,0.47020903,0.26480797,0.124301344
Hbx,Acyp2,0.48025697,0.25871032,0.12429893
Hbx,Ablim3,0.34217262,0.19947693,0.12428479
Hbx,Tceal5,0.23961999,0.1472123,0.12422221
Hbx,Gpatch8,0.60506755,0.31968677,0.124179095
Hbx,Dennd1b,0.4432261,0.2386754,0.12416896
Hbx,Kmt2c,0.6049695,0.32055786,0.12414631
Hbx,Jun,0.4100849,0.20557447,0.12381834
Hbx,Hnrnpd,0.41312292,0.23257786,0.1237694
Hbx,Micu3,0.4820507,0.26393688,0.12368333
Hbx,Cytip,0.14698265,0.10278736,0.123502776
Hbx,Myl12b,0.33207968,0.1811843,0.12348491
Hbx,Cbr1,0.20801434,0.13066183,0.123424694
Hbx,Cd63,0.45806304,0.23954648,0.12303278
Hbx,Gm15584,0.14306025,0.09320551,0.12283218
Hbx,Iqsec1,0.5125395,0.27787435,0.12264153
Hbx,Zc2hc1a,0.27792287,0.17247353,0.12253408
Hbx,Arl6ip1,0.7201603,0.3275266,0.12231606
Hbx,Ndufa11,0.41938,0.20470339,0.12229687
Hbx,Gsdme,0.34663773,0.20209016,0.1222243
Hbx,Pcnp,0.4187434,0.2273514,0.12207097
Hbx,Higd2a,0.25458646,0.14634122,0.12206955
Hbx,Map7d2,0.5233806,0.2726478,0.12184945
Hbx,Psd,0.2781146,0.17073138,0.12177846
Hbx,Txnl1,0.32181165,0.18379754,0.12112199
Hbx,Hspa4,0.3661405,0.20731662,0.12109314
Hbx,Rnf7,0.33422396,0.18815292,0.121036395
Hbx,Pgap1,0.37772134,0.21689847,0.12087464
Hbx,Vat1l,0.39954823,0.22473817,0.12070289
Hbx,Crebbp,0.5017149,0.27526107,0.12054348
Hbx,Mphosph8,0.35465148,0.2081877,0.120520025
Hbx,Nrxn2,0.6102473,0.31881568,0.120434105
Hbx,Kcnn3,0.31787694,0.1855397,0.12035607
Hbx,Skp1a,0.3869173,0.20470339,0.12018579
Hbx,Cfap20,0.25160947,0.15940738,0.12016693
Hbx,Nudc,0.35016036,0.19425046,0.11995506
Hbx,Rraga,0.25744966,0.14982553,0.11988254
Hbx,Gpr156,0.16674913,0.10191628,0.11986499
Hbx,Mapre2,0.40855742,0.2308357,0.11983147
Hbx,Tcf12,0.5882067,0.30226493,0.11978695
Hbx,Atp2b3,0.3117689,0.18641077,0.11964531
Hbx,Glra2,0.16489084,0.08188151,0.11964287
Hbx,Snap47,0.3336236,0.19076616,0.11963825
Hbx,Immp1l,0.27113092,0.17073138,0.119316354
Hbx,Vstm2a,0.32672504,0.18379754,0.119313374
Hbx,Ost4,0.2392114,0.14198583,0.119238086
Hbx,Mrpl33,0.24469826,0.14982553,0.119186625
Hbx,Cops9,0.3608411,0.19337939,0.11905098
Hbx,Mrps12,0.22179155,0.13414614,0.118850365
Hbx,Me1,0.23022012,0.14982553,0.118825205
Hbx,Plcxd2,0.28500777,0.17247353,0.11869854
Hbx,Mbd5,0.82393014,0.3937296,0.11860621
Hbx,Eef2,0.6485974,0.31968677,0.11849028
Hbx,Cystm1,0.2588733,0.15330984,0.11846669
Hbx,Hint2,0.20983215,0.13327506,0.11844341
Hbx,Tsc22d1,0.5878566,0.31097585,0.11836961
Hbx,Lamtor2,0.2742482,0.16027845,0.11830899
Hbx,Ddx39b,0.45566314,0.25348377,0.11830506
Hbx,Arl2,0.26574868,0.1506966,0.1182152
Hbx,Prmt2,0.28258026,0.17421569,0.118165955
Hbx,Pgk1,0.35481828,0.19163723,0.11803272
Hbx,R3hdm2,0.5429943,0.29181182,0.11802834
Hbx,Rgs4,0.18701193,0.116724595,0.11781276
Hbx,Slc25a5,0.3113209,0.17073138,0.11771917
Hbx,Blcap,0.3133871,0.18379754,0.11762887
Hbx,Ndufv3,0.36686894,0.19076616,0.1172577
Hbx,Psmd11,0.27251363,0.17334461,0.11710976
Hbx,Rsrp1,0.82392645,0.3928585,0.117056966
Hbx,Cltb,0.32739434,0.19076616,0.11702356
Hbx,Srsf2,0.45439044,0.24912833,0.1170041
Hbx,Snrpd2,0.2805919,0.15766522,0.116788834
Hbx,Arid4a,0.29666632,0.18379754,0.11677809
Hbx,Gucy1a2,0.5142753,0.2709056,0.11665577
Hbx,Bhlhe41,0.20699936,0.12979075,0.116546154
Hbx,Vps28,0.2801044,0.15766522,0.11649831
Hbx,Drap1,0.30425608,0.17334461,0.11646354
Hbx,Eef1b2,0.56603855,0.27438998,0.11629537
Hbx,Pnn,0.4141131,0.2386754,0.116196275
Hbx,C230004F18Rik,1.4078214,0.5757852,0.11607134
Hbx,Gm20275,0.2094325,0.12543537,0.11602956
Hbx,Cited2,0.21031892,0.1280486,0.11590877
Hbx,Tcf25,0.6475081,0.31358913,0.11590177
Hbx,Nub1,0.2723095,0.17595784,0.11570987
Hbx,Ywhag,0.5083314,0.2630658,0.11569083
Hbx,Cntfr,0.23309264,0.1472123,0.11565969
Hbx,Kmt2e,0.6031524,0.31881568,0.115621686
Hbx,Trappc4,0.21288703,0.13153291,0.11545091
Hbx,Atp6v0d1,0.2948607,0.17595784,0.11532836
Hbx,Usp14,0.34256276,0.20121908,0.11509745
Hbx,Rnf216,0.29473746,0.17160246,0.11507933
Hbx,Hagh,0.22910579,0.14459907,0.11506811
Hbx,3632451O06Rik,0.33539143,0.19425046,0.114907876
Hbx,Capns1,0.2854492,0.166376,0.11487207
Hbx,Snrpd1,0.25685725,0.14895445,0.1147095
Hbx,Tpt1,1.5403707,0.5940775,0.114708185
Hbx,Gdi2,0.34290212,0.19947693,0.114691675
Hbx,2610037D02Rik,0.29022452,0.16463384,0.11464456
Hbx,Mrpl20,0.24145447,0.13501722,0.114506975
Hbx,Scand1,0.26393208,0.15243876,0.11432858
Hbx,Ttc3,1.6693801,0.6541808,0.11432123
Hbx,Pak2,0.2590915,0.16463384,0.11430411
Hbx,Sfpq,0.6240496,0.3283977,0.114272356
Hbx,Kdm2a,0.36550328,0.20905878,0.11421907
Hbx,Bex4,0.19562773,0.12369321,0.11417472
Hbx,Polr2g,0.23337309,0.14111476,0.114040464
Hbx,Csnk1g1,0.3766631,0.2195117,0.114025325
Hbx,Mrpl41,0.23841333,0.14547014,0.11388888
Hbx,Pnmal1,0.3037463,0.17595784,0.1137781
Hbx,Ypel3,0.30968088,0.17247353,0.11368267
Hbx,Asic1,0.23536904,0.14634122,0.11355018
Hbx,Mrps34,0.18817693,0.11759567,0.113407075
Hbx,Zfp292,0.38806155,0.22822247,0.11330399
Hbx,Kif2a,0.43370694,0.24128863,0.113263786
Hbx,Chd3os,0.34253538,0.18641077,0.11322978
Hbx,Hnrnph3,0.35505122,0.20557447,0.1132157
Hbx,Cers5,0.2807657,0.17682892,0.11314204
Hbx,Asxl3,0.26009944,0.15679415,0.11305499
Hbx,Ccnt2,0.3937521,0.2160274,0.11287111
Hbx,Tceal6,0.18990059,0.122822136,0.11277669
Hbx,Cyc1,0.30640575,0.17073138,0.112713456
Hbx,Wbp4,0.27561116,0.16027845,0.11262207
Hbx,Rab38,0.12133336,0.09059228,0.11256617
Hbx,Rabac1,0.50585175,0.24912833,0.11255583
Hbx,Picalm,0.39076287,0.22038278,0.11241397
Hbx,Kctd4,0.18042898,0.12369321,0.1123973
Hbx,Hmgcs1,0.35860592,0.19860585,0.112384096
Hbx,Arl3,0.41378176,0.22473817,0.11221722
Hbx,Bcas3,0.49468133,0.2630658,0.1120387
Hbx,Kcnq1ot1,1.0538801,0.45644823,0.11189461
Hbx,Trp53bp1,0.3770474,0.21341416,0.11181131
Hbx,Arpc5l,0.25534415,0.1506966,0.111684844
Hbx,Prkcq,0.30375063,0.16898923,0.111677036
Hbx,Eno2,0.4318601,0.2386754,0.111579
Hbx,Cox7a2l,0.4067559,0.21428524,0.11152688
Hbx,Esd,0.22623321,0.14111476,0.11141719
Hbx,Dpysl3,0.2837693,0.17334461,0.111376286
Hbx,Cox20,0.21469383,0.13763045,0.11129133
Hbx,Mipol1,0.24919696,0.15330984,0.11128874
Hbx,Pdcd5,0.27332234,0.15418091,0.11125167
Hbx,Pdcd4,0.31526637,0.19163723,0.11108479
Hbx,Trim35,0.26962954,0.17334461,0.110660255
Hbx,Fos,0.5021203,0.2386754,0.11058
Hbx,Ndufb7,0.3745652,0.19425046,0.11048883
Hbx,Osbpl3,0.30298904,0.17857108,0.110427335
Hbx,Xrn1,0.39740893,0.23344894,0.110420585
Hbx,Gnl3l,0.3642378,0.20470339,0.110419005
Hbx,Polr2m,0.28121454,0.16376276,0.110411614
Hbx,Zfp521,0.21501628,0.120208904,0.11039403
Hbx,Ap2s1,0.26031014,0.15156768,0.110362396
Hbx,Srp9,0.27067566,0.15766522,0.11033942
Hbx,Tomm7,0.36398396,0.19163723,0.11014372
Hbx,Lsm6,0.2431638,0.14895445,0.11006954
Hbx,Churc1,0.20870289,0.13066183,0.11005058
Hbx,Ss18l2,0.21396017,0.12979075,0.110037126
Hbx,Polr2k,0.2376221,0.1393726,0.109956235
Hbx,Zfp950,0.41134524,0.2308357,0.10989562
Hbx,Rab21,0.29209644,0.17682892,0.109887004
Hbx,Fmc1,0.21744624,0.13414614,0.10983553
Hbx,Immp2l,0.4708833,0.23693325,0.10978761
Hbx,Prkar1a,0.5768393,0.28658527,0.109770894
Hbx,Minos1,0.37874293,0.20209016,0.10973132
Hbx,Smim10l1,0.36042276,0.19512154,0.109730154
Hbx,Ptp4a2,0.35763043,0.19947693,0.10935469
Hbx,Inpp4a,0.34944597,0.21167201,0.10929899
Hbx,Ash1l,0.565469,0.30052274,0.10925421
Hbx,Arih1,0.5500721,0.293554,0.10914758
Hbx,Zcchc7,0.7749965,0.37979212,0.1091283
Hbx,Trappc2l,0.21886393,0.13414614,0.10903097
