names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pheno,lfc,log_adj_pval,region,phenotype,n_control_cells,n_pheno_cells
Mapk4,-3.4881349,-0.5691089,0.0004864026765688341,0.045069550517223826,0.26972477064220185,resilient,0.5691089,3.099548415321904,Dorsal,resilient,775,545
Nfam1,-3.487475,-1.1853853,0.00048760464681558166,0.045069550517223826,0.06788990825688074,resilient,1.1853853,3.099548415321904,Dorsal,resilient,775,545
Bach2,-3.4869616,-0.5932269,0.0004885414270054776,0.045069550517223826,0.26788990825688075,resilient,0.5932269,3.099548415321904,Dorsal,resilient,775,545
Nmnat2,-3.485422,-0.58918357,0.0004913618475354057,0.045069550517223826,0.21651376146788992,resilient,0.58918357,3.099548415321904,Dorsal,resilient,775,545
Rab2a,-3.4849818,-0.5640338,0.0004921704664978808,0.045069550517223826,0.21651376146788992,resilient,0.5640338,3.099548415321904,Dorsal,resilient,775,545
Med13l,-3.4840286,-0.64347893,0.0004939267330864032,0.045069550517223826,0.1669724770642202,resilient,0.64347893,3.099548415321904,Dorsal,resilient,775,545
Aplp2,-3.4835153,-0.80259717,0.0004948748339211793,0.045069550517223826,0.15412844036697249,resilient,0.80259717,3.099548415321904,Dorsal,resilient,775,545
Rpl32,-3.4776492,-0.55672795,0.0005058314663152973,0.045670651054028455,0.29541284403669726,resilient,0.55672795,3.086299396269838,Dorsal,resilient,775,545
Tjp1,-3.4769893,-0.55827045,0.0005070781401533034,0.045670651054028455,0.24770642201834864,resilient,0.55827045,3.086299396269838,Dorsal,resilient,775,545
Rpl35a,-3.474276,-0.5270723,0.0005122335092044955,0.04583070830026892,0.3908256880733945,resilient,0.5270723,3.0828009256324855,Dorsal,resilient,775,545
Ank3,-3.473103,-0.47372043,0.0005144779547877077,0.04583070830026892,0.7137614678899082,resilient,0.47372043,3.0828009256324855,Dorsal,resilient,775,545
Dmxl2,-3.4665036,-0.60338795,0.0005272747033272683,0.04671539246544091,0.21100917431192662,resilient,0.60338795,3.063681565500093,Dorsal,resilient,775,545
Macf1,-3.458511,-0.47066334,0.0005431700677464943,0.04786355915893703,0.47706422018348627,resilient,0.47066334,3.0394008332214395,Dorsal,resilient,775,545
Atp2a2,-3.448832,-0.67171246,0.0005630170118353472,0.049345716811504466,0.1981651376146789,resilient,0.67171246,3.0089043089360747,Dorsal,resilient,775,545
Snhg11,-12.234163,-0.55480134,2.041989292009415e-34,3.328850943833748e-30,0.9692832764505119,si,0.55480134,67.87492560728836,Dorsal,si,775,879
Meg3,-12.107988,-0.5264249,9.581551156819089e-34,7.809922347923239e-30,0.9840728100113766,si,0.5264249,67.02215776866667,Dorsal,si,775,879
Fth1,-7.5051856,-0.8025489,6.134173350085658e-14,3.3333097984365464e-10,0.8964732650739476,si,0.8025489,21.82188518610848,Dorsal,si,775,879
Jarid2,-7.4342055,-1.0524195,1.0519826220787313e-13,3.7283593405724164e-10,0.2992036405005688,si,1.0524195,21.70988264812377,Dorsal,si,775,879
Snrnp70,-7.4231668,-0.8939005,1.1435281991695547e-13,3.7283593405724164e-10,0.44937428896473264,si,0.8939005,21.70988264812377,Dorsal,si,775,879
Gabbr1,-7.055062,-0.7944904,1.7252376166977246e-12,4.687470604567718e-09,0.6507394766780432,si,0.7944904,19.178372716695097,Dorsal,si,775,879
Ttr,6.983618,5.2923093,2.8767369209637903e-12,6.699509326507387e-09,0.21046643913538113,si,5.2923093,18.821231548080938,Dorsal,si,775,879
Cmss1,6.959786,0.64236856,3.407898216655638e-12,6.9444445909900265e-09,0.7633674630261661,si,0.64236856,18.785323836437712,Dorsal,si,775,879
Plp1,-6.7624764,-0.90341026,1.3565252302038951e-11,2.4571193669759884e-08,0.4243458475540387,si,0.90341026,17.5216910691856,Dorsal,si,775,879
Rpl38,-6.556398,-0.8696857,5.5123004176629073e-11,8.986152140874072e-08,0.43458475540386804,si,0.8696857,16.224996002569238,Dorsal,si,775,879
Aifm3,-6.321329,-0.8164275,2.5932330060334524e-10,3.7848628185607874e-07,0.3890784982935154,si,0.8164275,14.787086008170688,Dorsal,si,775,879
Robo3,-6.3102384,-0.7656473,2.7860602271334466e-10,3.7848628185607874e-07,0.5540386803185438,si,0.7656473,14.787086008170688,Dorsal,si,775,879
Ddx17,-6.185147,-0.86129874,6.204470888745617e-10,7.780406494487003e-07,0.3117178612059158,si,0.86129874,14.066487065484218,Dorsal,si,775,879
Cpe,-6.1208215,-0.74654275,9.309423626692955e-10,1.0840158854453467e-06,0.5437997724687145,si,0.74654275,13.734838000584318,Dorsal,si,775,879
Rap1gap,-5.9311466,-0.75551075,3.008268336556004e-09,3.2693860281690654e-06,0.4243458475540387,si,0.75551075,12.630908349653739,Dorsal,si,775,879
Arglu1,-5.850933,-0.9158659,4.88823022432176e-09,4.820175770928499e-06,0.2912400455062571,si,0.9158659,12.242700163569056,Dorsal,si,775,879
Gnas,-5.8462906,-0.8053965,5.026560428523155e-09,4.820175770928499e-06,0.36746302616609783,si,0.8053965,12.242700163569056,Dorsal,si,775,879
Rps29,-5.8146176,-0.7204159,6.077258168666288e-09,5.503970148088768e-06,0.48236632536973834,si,0.7204159,12.110040881023671,Dorsal,si,775,879
Gm5741,-5.7445664,-1.0459734,9.215677268805159e-09,7.777194096831683e-06,0.21843003412969283,si,1.0459734,11.764314940760197,Dorsal,si,775,879
Rpl39,-5.738686,-0.9299024,9.541398720195905e-09,7.777194096831683e-06,0.26621160409556316,si,0.9299024,11.764314940760197,Dorsal,si,775,879
Necab3,-5.671936,-0.74889505,1.4119272105608436e-08,1.0749745072746098e-05,0.44141069397042093,si,0.74889505,11.440628517834941,Dorsal,si,775,879
Celf5,-5.6672935,-0.8534156,1.450707837077746e-08,1.0749745072746098e-05,0.2696245733788396,si,0.8534156,11.440628517834941,Dorsal,si,775,879
Pcp4,-5.640057,-0.6762674,1.699938823578768e-08,1.2048870739991773e-05,0.5210466439135382,si,0.6762674,11.326539616942595,Dorsal,si,775,879
Leng8,-5.563867,-1.1041275,2.6386077915120185e-08,1.7922743423845385e-05,0.17633674630261661,si,1.1041275,10.929440069286489,Dorsal,si,775,879
Atp6v0b,-5.405143,-1.0756327,6.475679956276758e-08,4.222661385888948e-05,0.16723549488054607,si,1.0756327,10.072459875541599,Dorsal,si,775,879
Cacnb3,-5.3428807,-0.7106239,9.148099007891982e-08,5.735858077948273e-05,0.3026166097838453,si,0.7106239,9.766188104317173,Dorsal,si,775,879
Rps15,-5.2505965,-0.7913348,1.516073621969342e-07,9.153715624201561e-05,0.2582480091012514,si,0.7913348,9.29876558896291,Dorsal,si,775,879
Kcnma1,5.219904,0.27477133,1.7901586331815209e-07,0.00010422559299330412,0.9920364050056882,si,0.27477133,9.168952844664027,Dorsal,si,775,879
Rps27,-5.20056,-0.9403817,1.9868898600621284e-07,0.00011169061551287179,0.21729237770193402,si,0.9403817,9.099777870522688,Dorsal,si,775,879
Camk1d,5.1858068,0.52973586,2.150815642126134e-07,0.00011687532199313411,0.745164960182025,si,0.52973586,9.054402815337749,Dorsal,si,775,879
Bin1,-5.1139503,-0.69503343,3.154905996813706e-07,0.00015359176461477925,0.31399317406143346,si,0.69503343,8.781212354477278,Dorsal,si,775,879
Srrm2,-5.1117835,-0.58553207,3.1913120158816924e-07,0.00015359176461477925,0.571103526734926,si,0.58553207,8.781212354477278,Dorsal,si,775,879
Gng8,-5.1115775,-1.0173998,3.1948003328431213e-07,0.00015359176461477925,0.19795221843003413,si,1.0173998,8.781212354477278,Dorsal,si,775,879
Srsf5,-5.108637,-0.7373114,3.244910620899322e-07,0.00015359176461477925,0.3037542662116041,si,0.7373114,8.781212354477278,Dorsal,si,775,879
Atxn2l,-5.1055937,-0.93436724,3.2975780649719504e-07,0.00015359176461477925,0.1945392491467577,si,0.93436724,8.781212354477278,Dorsal,si,775,879
Celf3,-5.0739207,-1.1855875,3.8970115745402514e-07,0.00017646967413376436,0.149032992036405,si,1.1855875,8.642361514292327,Dorsal,si,775,879
Zranb2,-5.0614376,-0.7020956,4.161071325033225e-07,0.00018333455335322062,0.3742889647326507,si,0.7020956,8.604197913774078,Dorsal,si,775,879
Tesc,-5.056021,-0.8325068,4.280938320942537e-07,0.00018365225396843485,0.24232081911262798,si,0.8325068,8.60246651259975,Dorsal,si,775,879
Dnm1,-5.0411134,-0.7679496,4.6283120963182127e-07,0.0001934634456261013,0.2616609783845279,si,0.7679496,8.550421974833478,Dorsal,si,775,879
Gria2,-5.0281143,-0.54881644,4.953270224111212e-07,0.00020187052798365248,0.6063708759954494,si,0.54881644,8.507884016635682,Dorsal,si,775,879
Nisch,-4.986486,-0.84313655,6.148744667527119e-07,0.0002444800867561636,0.22639362912400454,si,0.84313655,8.31637669712622,Dorsal,si,775,879
Rps17,-4.9690504,-0.9379443,6.728162301788206e-07,0.0002611488139136936,0.1820250284414107,si,0.9379443,8.25042014487404,Dorsal,si,775,879
Ppia,-4.938564,-0.6735822,7.869993220845534e-07,0.00029836425461912534,0.39590443686006827,si,0.6735822,8.117195486960465,Dorsal,si,775,879
Dnmt3a,-4.9339213,-0.63709736,8.05948544459325e-07,0.0002986039357221799,0.4539249146757679,si,0.63709736,8.116392492362726,Dorsal,si,775,879
Rsrp1,-4.923295,-0.6413096,8.50989597881969e-07,0.00030828516499270797,0.3515358361774744,si,0.6413096,8.084485342969103,Dorsal,si,775,879
Sncb,-4.8955426,-1.2816021,9.803472270390064e-07,0.00034742653250412783,0.10011376564277588,si,1.2816021,7.964957332565514,Dorsal,si,775,879
Elavl3,-4.87852,-0.68006486,1.068847810362068e-06,0.00036730314115953483,0.323094425483504,si,0.68006486,7.909323053148173,Dorsal,si,775,879
Ap2a2,-4.876199,-0.9053062,1.081496183024026e-06,0.00036730314115953483,0.18430034129692832,si,0.9053062,7.909323053148173,Dorsal,si,775,879
Srsf2,-4.8682547,-0.9206441,1.1258808391565702e-06,0.0003745736620393961,0.19226393629124006,si,0.9206441,7.889722079984591,Dorsal,si,775,879
Klc1,-4.857113,-0.8017329,1.1910983135150905e-06,0.0003883456941384601,0.20932878270762229,si,0.8017329,7.853614650739691,Dorsal,si,775,879
Ddx39b,-4.8145556,-0.64632034,1.4752772905438727e-06,0.0004715680468714944,0.3242320819112628,si,0.64632034,7.659447146321928,Dorsal,si,775,879
Rps21,-4.792581,-0.6030682,1.646493601410661e-06,0.0005129898706352408,0.44254835039817975,si,0.6030682,7.575254458338854,Dorsal,si,775,879
Actb,-4.790002,-0.73815906,1.6677992359015925e-06,0.0005129898706352408,0.29465301478953354,si,0.73815906,7.575254458338854,Dorsal,si,775,879
Rpl31,-4.7811294,-1.1134037,1.7431328601036178e-06,0.0005214592068202306,0.1410693970420933,si,1.1134037,7.558879509363007,Dorsal,si,775,879
Ahi1,-4.779272,-0.6490708,1.7593090648455823e-06,0.0005214592068202306,0.3424345847554039,si,0.6490708,7.558879509363007,Dorsal,si,775,879
Erbb4,-4.7731853,-0.7336602,1.813348632499798e-06,0.0005278787394109233,0.4243458475540387,si,0.7336602,7.546643960840541,Dorsal,si,775,879
B3gat1,-4.752603,-0.6518213,2.008142536377225e-06,0.0005743287654038864,0.40955631399317405,si,0.6518213,7.462308563582596,Dorsal,si,775,879
Morf4l1,-4.7410483,-0.71898127,2.126152267711729e-06,0.0005931700310847842,0.2821387940841866,si,0.71898127,7.43002946973736,Dorsal,si,775,879
Cox8a,-4.738727,-0.66151005,2.1506499448192805e-06,0.0005931700310847842,0.3708759954493743,si,0.66151005,7.43002946973736,Dorsal,si,775,879
Rps28,-4.7356834,-0.73822755,2.1831800923253008e-06,0.0005931700310847842,0.2605233219567691,si,0.73822755,7.43002946973736,Dorsal,si,775,879
Dlg4,-4.707364,-0.7653503,2.5094077035003493e-06,0.0006706289243026671,0.1945392491467577,si,0.7653503,7.307294592886957,Dorsal,si,775,879
Eef1a2,-4.694674,-0.9863728,2.67032037389697e-06,0.0007021219796011032,0.16496018202502843,si,0.9863728,7.261403408917472,Dorsal,si,775,879
Cox6c,-4.6681085,-0.7316695,3.039856477260703e-06,0.0007865990522587933,0.2992036405005688,si,0.7316695,7.147791902825168,Dorsal,si,775,879
Hnrnpa2b1,-4.6369,-0.58319354,3.5367359258575545e-06,0.000900872954114529,0.4311717861205916,si,0.58319354,7.012146315720412,Dorsal,si,775,879
Araf,-4.603009,-0.9232737,4.164300222214129e-06,0.0010444064957313038,0.1751990898748578,si,0.9232737,6.864306501576773,Dorsal,si,775,879
Apbb1,-4.598109,-1.112634,4.263437417700353e-06,0.0010530690421719873,0.12400455062571103,si,1.112634,6.85604648086483,Dorsal,si,775,879
Ndrg4,-4.5747924,-0.7504378,4.766920437836715e-06,0.0011598557757852854,0.2229806598407281,si,0.7504378,6.759459612813212,Dorsal,si,775,879
Atp5b,-4.5541587,-0.92010635,5.259558876387882e-06,0.0012609018941599302,0.20591581342434584,si,0.92010635,6.67592802505771,Dorsal,si,775,879
Plch2,-4.5384774,-0.61826247,5.666188824900913e-06,0.001338698698891807,0.4243458475540387,si,0.61826247,6.616057257092065,Dorsal,si,775,879
Nrgn,-4.5311007,-0.90350884,5.867713458604434e-06,0.0013665066400309928,0.18543799772468714,si,0.90350884,6.595497693456115,Dorsal,si,775,879
Rpl30,-4.525272,-0.5844325,6.031794170279383e-06,0.0013849339234351338,0.4334470989761092,si,0.5844325,6.582102849192027,Dorsal,si,775,879
Prrc2a,-4.5178437,-0.9979299,6.247258296261944e-06,0.0014144833992453083,0.1296928327645051,si,0.9979299,6.560990903420677,Dorsal,si,775,879
Rpl37,-4.498345,-0.61865157,6.84845483887155e-06,0.0015293631614148495,0.41638225255972694,si,0.61865157,6.482903864596743,Dorsal,si,775,879
Rpl27a,-4.493135,-0.6195624,7.018231256448355e-06,0.0015344938890643508,0.36746302616609783,si,0.6195624,6.479554666275169,Dorsal,si,775,879
Cplx1,-4.4879766,-0.76172173,7.190288112675191e-06,0.0015344938890643508,0.2502844141069397,si,0.76172173,6.479554666275169,Dorsal,si,775,879
Rpl34,-4.4863772,-0.68746233,7.244439825410621e-06,0.0015344938890643508,0.2696245733788396,si,0.68746233,6.479554666275169,Dorsal,si,775,879
Rpl26,-4.4862742,-0.5875521,7.247946844433507e-06,0.0015344938890643508,0.37656427758816835,si,0.5875521,6.479554666275169,Dorsal,si,775,879
Sgsm2,-4.4580574,-0.87876314,8.270567283657505e-06,0.0017103674842630452,0.1751990898748578,si,0.87876314,6.371047028478123,Dorsal,si,775,879
Agrn,-4.4575934,-0.9268039,8.288494126903483e-06,0.0017103674842630452,0.16837315130830488,si,0.9268039,6.371047028478123,Dorsal,si,775,879
Ptms,-4.453054,-0.9652491,8.46574694484378e-06,0.0017251075836855416,0.12400455062571103,si,0.9652491,6.362465863089639,Dorsal,si,775,879
Necab2,-4.440313,-0.57982266,8.982826940272766e-06,0.0018064910855177972,0.4129692832764505,si,0.57982266,6.316368942059224,Dorsal,si,775,879
Peg3,-4.4378366,-0.5548872,9.08675432538703e-06,0.0018064910855177972,0.46985210466439137,si,0.5548872,6.316368942059224,Dorsal,si,775,879
Tpt1,-4.3997674,-0.52590865,1.0836690879216603e-05,0.0021284305387107116,0.4789533560864619,si,0.52590865,6.152370407144134,Dorsal,si,775,879
Bsn,-4.381455,-0.6606246,1.1788931477491801e-05,0.002287894773167516,0.27189988623435724,si,0.6606246,6.080123197270655,Dorsal,si,775,879
Gdpd5,-4.378515,-0.60330045,1.1949080063606824e-05,0.0022916929787872757,0.4197952218430034,si,0.60330045,6.078464442510896,Dorsal,si,775,879
Dynll2,-4.367476,-0.6738918,1.256906948202259e-05,0.0023825694266968868,0.2707622298065984,si,0.6738918,6.039575782588971,Dorsal,si,775,879
Nnat,-4.3518972,-0.7070355,1.3496440618721873e-05,0.0025289537352460225,0.2593856655290102,si,0.7070355,5.9799496051563725,Dorsal,si,775,879
C2cd5,-4.3325534,-0.57918185,1.4738992134087774e-05,0.0027066884759947537,0.35381114903299204,si,0.57918185,5.912029355875593,Dorsal,si,775,879
Usp29,-4.331986,-0.58991337,1.4777038054443202e-05,0.0027066884759947537,0.3390216154721274,si,0.58991337,5.912029355875593,Dorsal,si,775,879
Rpl41,-4.3260536,-0.5567417,1.5180438700709176e-05,0.002749683463321789,0.42889647326507396,si,0.5567417,5.896269478175282,Dorsal,si,775,879
Slc25a3,-4.310269,-0.8859842,1.6305607038191168e-05,0.002919083989183185,0.15813424345847554,si,0.8859842,5.836485414251342,Dorsal,si,775,879
Atp5h,-4.307999,-0.7983032,1.647379014874574e-05,0.002919083989183185,0.21956769055745165,si,0.7983032,5.836485414251342,Dorsal,si,775,879
Ube3a,-4.2991266,-0.5433665,1.7147232852737228e-05,0.003005743978121745,0.4891922639362912,si,0.5433665,5.807230161564063,Dorsal,si,775,879
Syt7,-4.28262,-0.9013023,1.847055424488395e-05,0.003169426556912895,0.17178612059158135,si,0.9013023,5.754204604329664,Dorsal,si,775,879
Pnisr,-4.2821555,-0.4979944,1.850914376486708e-05,0.003169426556912895,0.5210466439135382,si,0.4979944,5.754204604329664,Dorsal,si,775,879
Galnt16,-4.2802987,-0.718576,1.8664271222159118e-05,0.003169426556912895,0.21729237770193402,si,0.718576,5.754204604329664,Dorsal,si,775,879
Pcbp2,-4.2766876,-0.7139199,1.8969460225320765e-05,0.0031798214339863397,0.20819112627986347,si,0.7139199,5.750930236601166,Dorsal,si,775,879
Tcf25,-4.273283,-0.81698304,1.9261558798422628e-05,0.0031798214339863397,0.20932878270762229,si,0.81698304,5.750930236601166,Dorsal,si,775,879
Calm2,-4.2727156,-0.59634775,1.931065648169842e-05,0.0031798214339863397,0.2912400455062571,si,0.59634775,5.750930236601166,Dorsal,si,775,879
Psap,-4.269363,-0.62236035,1.9603221139853254e-05,0.0031957171102188773,0.32992036405005687,si,0.62236035,5.745943768694402,Dorsal,si,775,879
Ywhae,-4.2665772,-0.64173096,1.9849480224203315e-05,0.003203824025890717,0.3026166097838453,si,0.64173096,5.743410174539443,Dorsal,si,775,879
Limk2,-4.2544036,-0.79596764,2.096071540174197e-05,0.0033500155145019367,0.1751990898748578,si,0.79596764,5.698790301961278,Dorsal,si,775,879
Aldoa,-4.2519274,-0.77510273,2.119386403487867e-05,0.003354391956277593,0.21843003412969283,si,0.77510273,5.697484760072201,Dorsal,si,775,879
Cnot3,-4.2385154,-1.2700666,2.250027039757058e-05,0.0035207149726874517,0.07849829351535836,si,1.2700666,5.649091192756892,Dorsal,si,775,879
Efr3b,-4.2367616,-0.66207165,2.267666986456769e-05,0.0035207149726874517,0.24232081911262798,si,0.66207165,5.649091192756892,Dorsal,si,775,879
Sec24b,-4.2239685,-0.61072886,2.4003738595285827e-05,0.0036696762060690695,0.2684869169510808,si,0.61072886,5.607651848037046,Dorsal,si,775,879
Grin3a,-4.223195,-0.565337,2.4086330146570387e-05,0.0036696762060690695,0.3833902161547213,si,0.565337,5.607651848037046,Dorsal,si,775,879
Tecr,-4.2173142,-0.7562297,2.4722920597066757e-05,0.003703474386769902,0.1695108077360637,si,0.7562297,5.598483876487349,Dorsal,si,775,879
Znrf1,-4.2169533,-0.6751697,2.4762526570845254e-05,0.003703474386769902,0.2241183162684869,si,0.6751697,5.598483876487349,Dorsal,si,775,879
Slc17a7,-4.2101955,-0.71646845,2.5514952575621284e-05,0.003781315971707074,0.21274175199089876,si,0.71646845,5.577683189274293,Dorsal,si,775,879
Kcnip4,-4.183269,-0.73194116,2.8734728366036318e-05,0.004220121998406523,0.2616609783845279,si,0.73194116,5.467891241777085,Dorsal,si,775,879
Cds2,-4.170837,-0.63231635,3.0348284505709175e-05,0.004417301196536348,0.2593856655290102,si,0.63231635,5.422226358396846,Dorsal,si,775,879
Gabra2,-4.155465,-0.5347162,3.246267042831322e-05,0.004683242949755417,0.44254835039817975,si,0.5347162,5.363764471041328,Dorsal,si,775,879
Srsf11,-4.138236,-0.6125309,3.499865113709823e-05,0.005004807112605047,0.24800910125142206,si,0.6125309,5.297356405897648,Dorsal,si,775,879
Adam11,-4.1284866,-0.65808576,3.651589704995771e-05,0.005176366553986179,0.2696245733788396,si,0.65808576,5.263651906287502,Dorsal,si,775,879
